symbol,0,2,4,6,8,10,12,14,16,18,20,22
MT-CO2,-0.934864952,0.499882473,-0.547203238,-0.840187041,-0.473178745,-2.721137256,0.277158706,-1.194676432,0.296014045,1.119747407,0.624236134,1.268042643
C1orf85,-0.472525724,-0.819638326,-1.016292602,-0.781219156,-0.366185229,3.72429537,-0.236892982,2.148262527,-0.481236935,-0.484051657,-0.153549423,-0.120452404
FAM179B,0.598074204,1.368531516,0.64401979,0.703186219,-0.477412754,0.069501108,-1.21374222,1.216714694,0.467858428,0.338203057,-1.200927467,-0.746389299
DLL1,-0.613896611,-0.28841294,-0.284751557,1.280711219,-0.609888259,-1.14477329,-0.353853867,-0.13383834,-1.121211546,-0.984208063,1.128021584,-0.926621147
ANKRD13B,-1.080571924,-0.214780347,0.62271303,0.039875624,-0.498143823,3.315546447,-0.122330619,2.429542952,-0.088016226,0.006658402,-0.228217751,0.072279686
ECI2,0.60257751,-0.009179542,0.254604946,-1.639060499,0.207760115,0.35867128,-1.546841662,0.744227292,-2.317912737,-1.17963459,-0.33446467,-0.034457204
UNC13B,-0.286933421,1.481353439,0.997794302,2.207650204,0.369135654,-0.426922826,0.936880679,-1.743956147,0.723573338,-0.757601793,-0.195511705,0.509042625
C19orf45,0.032629022,-0.073616181,1.143639134,-0.680417376,-1.77057854,0.086231289,0.363867191,-0.747269439,0.459558101,1.184829339,-1.379802247,0.061676404
MT-CYB,-0.835088511,1.244260322,0.125604505,0.713784381,-0.398919203,-1.449442712,1.699101085,-1.645310572,0.569332842,0.482369024,0.094685267,1.084526999
LDB1,-0.710905316,-0.593395601,0.043529142,-0.267786307,-0.530963216,2.580442493,-1.401276134,2.591598616,-0.383031711,-0.02914573,-0.903635712,-0.219761757
PPP1R14C,0.531765519,0.372801638,1.450458067,0.911405916,1.274252525,-0.546572515,0.262802859,-1.403498329,0.666397882,-0.613585022,-0.267686981,0.189513893
CTR9,0.182506551,0.943328487,0.801629079,0.789307123,0.336740357,0.788141013,0.366738042,0.060610944,0.479375918,-0.310940582,0.380634999,-0.004721666
SMOC1,-1.229060937,0.066428208,-0.092730042,0.220327529,-0.021900324,-0.552898486,-0.333127456,-1.500400384,-1.385183395,-0.280953254,-0.620688477,-0.541138519
F5,-1.339682834,-0.720095253,-1.262544089,-0.438171299,-0.926296868,-1.238517896,-0.055332937,-1.631038817,-0.109926227,0.652219716,-0.054269423,0.365088425
MSRB1,-0.726507606,-0.30580077,0.297344583,-0.603810714,-0.145430869,2.343597541,0.67490168,1.834561022,0.77418254,-0.02177343,0.173326947,-1.016911377
SMIM11P1,-1.644767066,-1.1161131,0.077119928,0.534444541,-0.809758539,0.695118597,1.686669235,1.231709825,1.079238179,0.015135273,-0.634327745,-1.644767066
LRRTM3,0.148335332,0.615046222,0.32491464,0.314363901,2.40719486,-1.042885656,0.189585689,-0.065343854,0.871079868,0.215934018,-1.071057588,1.630763366
ZNF652,-0.793650843,0.458317795,0.975381116,0.774117734,-0.239460263,0.305515386,0.319859776,0.175321136,-0.743599717,0.066580023,-1.069154872,0.619537466
SMURF1,0.126875672,0.439809958,0.987024112,0.540590549,0.139987522,-0.068506553,-0.820431128,-0.090576297,-2.8530483,-1.016817848,-0.901241767,-1.028161931
SLC5A3,0.355793123,0.603607268,0.990042523,1.014504016,0.466412496,-0.445599752,-0.146966077,-0.59276305,-1.037800317,-0.074315982,-0.293658083,-0.01789366
RP5-857K21.11,-1.142709107,0.550224058,-0.294580389,-0.426989847,-0.419116437,0.112686132,-0.348252305,-1.142709107,-0.397345561,-0.317716846,0.454726119,1.664692488
GPATCH3,-1.178381618,-0.715246052,-0.557628696,-0.776977685,-0.275065431,2.378678369,0.579176002,0.975327489,-0.005255431,-0.49980086,-0.738293953,-1.315755499
GATSL2,-0.122835398,-0.85525814,0.503862743,-1.189352968,-0.941885003,0.2675562,-0.936924843,1.664730851,-1.272165936,-1.642749316,-0.775334726,-0.320294561
CDC42BPB,0.14400908,1.178370528,1.565430764,1.426553693,0.377927114,-1.806633155,0.310781588,-2.192581971,-1.954676977,0.165571691,-0.761562815,-0.738749678
PLXNB3,0.358752334,-0.69159715,0.24193252,-0.278624101,-0.600512397,1.468588713,-0.755706531,2.652014754,-0.171956766,0.673282695,-0.569854245,-0.704041745
OXCT2,0.43532031,0.21409228,0.895029675,1.002840443,-0.049839388,-0.689188269,-1.158035444,-2.284011193,-1.644180477,-0.924638412,-0.553438461,-0.146056709
RPL10A,-0.633686693,-1.067425411,-0.95895374,-1.641051819,-1.225780219,1.496766551,0.302845492,1.670995393,0.961780498,-0.165054967,0.156370191,0.141252837
COLGALT2,-0.060302923,0.330342645,0.144881542,0.695113258,-0.209197579,3.804786391,-0.153331833,1.916458815,-0.304899625,-0.066500264,-0.705330274,-0.303499585
EPS8L3,0.56638957,-0.717699851,0.180253052,0.125480904,-0.399485908,-3.437382286,-0.203573558,-1.64481113,-0.224925636,1.535772427,0.964283537,0.038315115
MT-ND2,-0.055282595,0.704753629,0.435529727,0.526250966,0.367411649,0.219071389,1.344489117,-0.102807927,1.536413425,0.729860909,0.30220279,1.061830974
SYCP1,0.049615838,0.568131437,-1.191828677,-0.343775775,-0.365525314,0.347810778,-0.693748461,0.293652197,2.072803604,1.32264949,1.058979903,1.403541182
RCSD1,2.323895221,-0.723135117,-0.090472198,1.86550799,0.233568953,-0.575066328,-0.208828246,-0.397417635,-1.718556416,0.339575377,0.936043168,-0.40718175
RASSF9,-0.393888078,0.522965966,-0.919993595,0.444491964,-0.374166175,-1.337126799,0.332233647,-0.029063178,0.687893426,2.734399603,0.015970749,-1.016715569
FAM169A,-0.488039751,-0.521195389,-0.751197482,0.944540189,-0.643468904,0.610762413,1.827561956,0.141125702,1.849446456,-0.400927582,0.123143708,0.243600651
ZNF830,0.166503699,-2.184583888,-0.719618423,0.058990634,0.466895568,1.983561004,0.36689756,1.535205488,1.974560631,0.40253629,0.456693582,-1.034980289
GRIN3A,0.17911068,-0.695214295,0.759498242,0.586399057,-0.140898482,1.807009434,0.942111791,2.577709044,-0.358445964,-0.760306462,-0.33400937,-1.612358088
MT-ND5,-0.490400349,1.017914013,0.457795932,0.907251147,-0.324621302,-1.171340913,0.546946364,-1.864056937,-0.641931369,0.486776109,-0.066338054,0.993867366
MUC2,-0.131566874,-0.377209018,1.946853029,-0.377209018,-0.377209018,-0.377209018,-0.377209018,-0.155509965,-0.377209018,-0.377209018,-0.377209018,-0.377209018
CNOT7,-0.657841104,0.152801808,0.703832522,0.809494237,-0.061825049,0.950197992,-0.083042041,0.843332863,-0.365020584,0.075292359,0.096129382,-0.117044018
TMEM184B,0.022219535,1.076889048,0.600033701,0.89616775,-1.021684339,-1.558420073,-0.257925782,-1.831732283,-1.055914707,-0.757080207,0.19692348,0.177544557
MTOR,-0.817481495,-0.052866963,0.998690961,1.155120796,-0.147876131,1.707507599,1.483239639,1.640349824,1.182011155,0.079906968,-0.430184887,0.264235114
SCAMP5,-0.958400403,-1.710713754,-1.596684558,-1.88723459,-0.751683353,-0.541541716,0.090511179,-0.375271297,0.209384404,-0.848527738,0.129571045,-0.009751659
FAM5B,-0.273502894,-0.405858535,4.226673546,-0.348290919,-0.405858535,-0.141873834,-0.211205417,-0.332226522,-0.405858535,-0.405858535,-0.305638256,0.140512119
LRIG2,0.030347541,0.162350948,1.122771299,0.326595159,-0.355459128,-0.16999087,0.161516304,-0.919141268,-0.740450895,0.474139433,1.337833633,0.284463393
MT-CO1,-0.136356733,1.35795644,0.949439425,-0.087133402,-0.407033583,-1.723659423,-0.150172413,-1.274988228,-1.415594787,0.902369331,-0.305289534,0.97429509
PNP,1.035418584,-0.313997842,0.558477665,1.252044914,0.855297708,-1.649749628,1.059633739,-2.641879352,0.661793173,-0.285666213,0.030426223,-0.801777706
PAX9,-0.275888836,-0.357799969,-0.206776933,-0.287231513,-0.302386767,3.192536523,-0.357799969,3.288249937,-0.357799969,-0.357799969,-0.232983838,-0.237326154
LRRC10,1.022426845,0.135251763,1.805643578,0.289543816,-0.355410672,1.030810372,0.423972171,-0.780536417,-1.174274738,1.973879019,1.65605483,-1.716445637
GK,0.90874548,-0.559213763,-1.716495198,0.266442703,0.337966667,0.025588368,0.386780723,-0.441230747,1.17014201,-0.406941611,0.403988185,0.607159103
FOXJ3,-0.041223585,1.21133283,0.890753223,1.033088524,0.250196161,-0.118967992,-0.697225058,-1.650491977,-1.153485232,-0.065985384,-1.185402552,0.033825544
ZNF358,-1.612516999,-0.926634545,0.588068378,-0.550091161,0.109180785,1.347598796,0.479370084,1.829162138,0.433868003,-0.449413358,0.33194433,-1.612741328
SFT2D1,1.39986186,0.567067517,0.449926362,0.120461513,0.927092624,-1.413685624,-0.19225448,-0.421606629,0.752039702,0.049527979,1.03485611,-0.502978504
CD247,0.487084907,-0.418135068,-0.393504977,0.056770125,0.603424469,-0.999340572,0.924155036,-0.566499304,-1.067299733,-1.390609698,2.354413025,1.971151023
GRM3,-0.179263799,-0.152187662,0.376215012,-0.579774629,-0.579774629,0.965347937,-0.579774629,1.697802334,1.682481701,0.623216883,-0.579774629,-0.579774629
CHAMP1,0.256655495,0.252370671,0.713866603,1.195733646,0.08899874,2.531772591,0.16272098,1.40750321,1.720393022,-0.606389535,-0.025744637,0.081228972
INPP5F,-0.643284403,0.980620452,0.556487009,0.591012326,0.540999843,2.682687229,-0.59440053,-1.122200191,-1.043205372,-1.074690398,0.152733964,1.143454644
ARHGAP11A,0.162114056,-0.216391625,-0.194170302,0.28252896,0.084092077,1.691589964,0.618065557,0.765102711,1.20745508,0.930556713,0.795537261,0.373868788
SUCNR1,-0.333951722,1.237163389,0.519948796,0.490385377,-0.042305617,-0.070877895,0.790524674,-1.275348094,0.867191762,1.706061261,-1.062698237,-1.885033861
HMGN2,0.089895525,-0.344315731,0.060057197,-0.022616573,-0.055282393,2.151804954,0.933995659,1.415867838,2.017095177,0.687388874,0.639350106,0.79627537
SELM,-0.09801157,-0.902085495,-0.930420962,-0.930654701,-0.59702048,2.698255611,0.071203616,3.184224405,0.055519582,0.171242105,-0.138995933,-0.367140429
UBE2J1,0.357979345,0.558526338,0.482842843,0.483565354,0.380906473,0.213411307,0.438210065,-0.53093596,0.207204921,-0.308177107,0.2248528,0.256340567
GJC2,-0.656482961,-0.181551341,0.041922865,1.080535476,-0.677648187,3.321304981,-0.446053905,1.830092656,-0.68755464,-0.653464541,-0.874648646,-0.032797763
OPA1,-1.054539418,1.244574474,0.774481472,1.31243246,0.049845099,0.03379321,1.159768682,-0.328410466,0.73489085,0.662150506,-0.154794637,0.619390813
DENND4B,0.421626974,-1.849483206,0.49215146,-0.70294117,-1.994956748,0.562796215,-0.651811,-0.525456536,-0.999995824,1.060092302,-0.190618419,0.54625074
RYR3,-1.063654062,-0.958088702,0.13584857,0.53831134,0.164363745,1.636110327,1.138976086,1.774256131,0.457207608,-0.565572524,0.838697534,2.046014345
ZNF277,-0.339091587,0.531945191,0.21566762,-0.503034352,-0.034727831,0.430441676,-0.282885225,2.35214806,0.173889694,-0.08305612,-0.292091107,0.323011484
MT-ND3,-0.294721507,0.519946209,0.004982429,-0.12149213,0.230809975,-0.06713196,-0.131791777,0.768190724,1.198203692,0.876648482,0.66520547,0.424072324
KTI12,-0.402500947,0.120014195,-0.885661093,-1.090686968,0.201455956,2.748252499,1.350431734,0.689943848,1.09415729,-0.523746126,-0.084111541,1.345088047
DUSP27,-0.070854899,-0.008634592,2.978082913,1.002548748,-0.513939675,-0.694183648,-1.052308639,0.580086054,-0.279688117,-0.039415541,-1.267480854,-0.257227345
SELT,-0.218943339,0.180763738,-0.222195987,0.270176385,0.797021428,0.728719969,0.754959579,0.395817816,1.021597595,0.053579302,0.656222698,0.32478279
TOX,-0.027439832,0.017641716,0.420526472,0.447412119,-0.182736847,-1.470520362,1.845073153,-0.982861556,0.085168764,-0.665137219,1.066597078,0.788816086
CES1,-0.741817482,-0.215743671,-0.934486047,-0.393384541,-1.196013267,-1.955744978,0.151667071,-1.853009758,0.072676459,1.058516837,0.07922734,0.456221314
CD3E,-0.441726222,0.598957353,-0.441726222,3.990284646,-0.441726222,-0.441726222,-0.441726222,-0.441726222,-0.441726222,0.536978577,-0.441726222,-0.441726222
RUSC2,-1.333688949,-0.558600222,0.058719262,0.053595374,-0.291680889,2.041317915,-0.075362264,2.24138786,-0.239257549,0.445737297,-0.738101432,-2.456620154
FICD,-0.69105959,-0.870119389,-0.802328455,0.614250827,-0.02546342,1.173013029,1.842458039,-0.09226713,-0.938689271,-1.278635922,-0.269694949,-0.346986027
OSTC,-0.152969176,-0.16799078,0.148125715,-0.117296588,0.436436529,1.031817447,0.408511752,0.123609283,0.554500016,0.092582477,0.270641428,0.231597939
HSD3BP5,0.599574896,-0.403146729,-0.403146729,-0.403146729,-0.308014911,1.828681519,-0.403146729,4.123294966,-0.403146729,-0.295989434,-0.403146729,-0.403146729
R3HDM4,-0.787548381,-1.120451471,-0.728135123,0.398883874,-0.630482,2.334244036,0.743975623,1.223031119,-0.376646453,-0.911258606,-1.101574095,-0.675645656
TSEN15,-0.057840918,-0.048968277,0.557210709,0.867513366,0.226748485,2.589008556,0.358958609,1.37784486,1.428745793,-0.420001878,-0.951888832,0.119514554
LTN1,0.132285159,1.126713913,0.51123273,0.810757042,0.128210613,-0.433075798,0.527627665,-0.867452962,0.184750262,0.02337395,0.350591725,0.226972374
RUNDC1,-0.574632887,1.144555906,1.465219817,1.67076165,-0.341322615,0.939483906,-0.153982671,-0.731489604,0.061180478,-1.869257497,-1.711086986,-1.01722682
CCDC152,0.863181785,-1.319232546,1.092246763,-0.435332328,-0.528223259,-0.704173955,0.78690317,0.224672468,-0.895887085,0.099815421,0.636993024,-2.30238017
MIR4461,-1.34497989,1.810855089,0.286937313,0.307163356,-0.256462251,-1.490440594,-0.057925141,0.082866841,-0.491240687,-0.327887938,0.997187701,0.440310121
C9orf96,-0.335739318,-0.649014418,0.050310117,1.292930883,0.990453433,-0.305278311,-0.172780454,-1.073622844,-0.760111457,1.136228243,0.432172044,-1.997414271
GRK5,0.535900901,0.706677188,0.302077599,0.057224232,-0.060228108,-2.746204894,-0.391803919,-2.054118751,-1.362485687,-0.834578052,-0.202813823,-0.891699422
TYW1,-0.115049484,0.168539382,0.631989971,0.383401796,-0.12624072,2.189123789,0.587055323,1.711377841,1.16247188,-0.156313793,0.156398183,-0.249279487
DCAF12,-0.48927424,-0.94324191,0.583287791,0.323461425,-0.39774031,-0.842551798,0.997156538,-1.911410346,-0.028849031,-0.630323101,-0.552081081,0.795932644
SFMBT2,-0.864379378,-0.57391245,0.063263364,1.505047145,-0.681855147,1.959574679,-1.244866149,3.204137633,0.199173365,-0.002496603,-0.028855712,-0.057730717
ASB12,-0.451649513,1.536145924,-0.451649513,-0.451649513,-0.451649513,-0.451649513,-0.451649513,-0.451649513,-0.451649513,-0.451649513,-0.451649513,-0.451649513
PNMA5,-0.471067362,-0.471067362,0.97808556,-0.471067362,0.745265363,0.587451319,-0.471067362,-0.471067362,-0.471067362,-0.471067362,-0.471067362,-0.471067362
ITPRIPL1,-0.283240399,-0.609386962,-0.331117581,-0.609386962,-0.042040436,4.394193928,-0.352368425,1.05615697,-0.237908209,-0.047774883,-0.436008975,-0.493813494
MT-ND4,-0.225175377,0.982593543,0.119605251,0.085753151,-0.21554556,-1.882367773,0.351822239,-1.338143424,-0.062250298,0.993868629,0.336921987,1.394845434
SMC5,0.38835766,0.858703047,0.658767104,0.619550114,0.555003279,-0.013564722,0.472688113,-0.371750243,0.216181856,0.054404544,0.280706835,0.191547091
MT-ND1,-1.237879808,0.836017996,-0.334737234,-0.04732158,-0.491174421,1.22339855,1.505308926,0.661671381,1.277719512,0.090446434,-0.35953801,1.026068969
PRMT6,-0.456610149,0.67089967,0.655766365,1.123662049,0.595470651,1.299594959,1.69279558,0.099881142,1.860903458,0.069191483,-0.072407382,0.305204717
SHISA4,-0.312094452,-0.668452141,-0.88839171,-0.577640196,-0.06005098,2.454352252,0.431869182,3.35340446,-0.035269165,-0.268109554,-0.627376731,-0.876405601
KIAA1737,-0.916455511,1.142474504,0.551413564,0.533582413,-0.131419591,2.751913928,-1.191021975,0.862751199,-0.722970676,-1.253784826,-0.45836313,-1.220208599
CAPZA2,0.408070516,0.476861568,0.367610484,0.178258624,0.5357159,0.092345363,0.608577118,0.092047123,0.428660309,0.223319019,0.141209039,0.422826806
MT-ATP6,0.275701725,0.471508002,0.709392482,-0.612033712,-0.256403707,-0.750252564,-0.437573824,0.580335182,0.925374634,1.443862565,0.626122035,1.156863798
TOP1,-0.055508014,0.786794967,0.281439595,0.403090941,-0.060109864,0.907048367,1.019151334,0.057311363,0.418204789,0.251739499,-0.100548,0.707225946
PRC1,-0.936808775,-1.187613763,-0.370312108,0.049343217,-0.757923412,2.486616194,0.916950972,0.604006505,1.549687921,0.896150842,0.429481892,1.428505112
BHLHB9,0.829403621,0.101827964,-0.981679443,1.181421604,-1.476235833,-1.228184724,1.196324332,-1.257531416,0.072950133,-0.648700212,-0.418728726,-0.935795554
MAP3K3,-1.546702426,-0.251825391,0.017986464,0.558523582,-1.067649378,2.249217369,0.871121745,2.060944509,-0.717339565,-0.090925699,-0.907960412,-0.41603454
L1CAM,-0.917036561,0.219763968,-1.653165989,-0.393615532,-1.106161979,-0.533873414,1.345080014,0.092347964,-0.191984225,1.906751889,0.408847051,-0.214309099
SREBF2,0.089067965,0.417128938,1.500136466,0.931621676,-0.453739592,-1.984612405,0.362270989,-2.50927572,-1.477516947,-0.058534304,-0.667365525,-0.551409861
C1orf174,-0.718017776,-1.19340462,-0.035132261,0.351696138,1.089399813,2.496011461,0.369316767,-0.097109365,1.691264223,0.218617007,0.377996811,0.148944846
POU3F3,-0.238689256,0.085834655,-0.090087136,0.37391811,-0.313981821,2.29766472,-0.937141609,3.536083464,-0.723342033,-0.578229766,-0.486340588,-0.504888724
RASGEF1A,-0.496533731,-0.447994799,0.705728955,-0.294173578,-0.086226604,2.662064414,-0.221349767,3.481118507,-0.629767441,-0.335865082,-0.328315373,-0.447496556
C9orf114,0.401620365,-0.584684439,-0.44294764,0.298989451,-0.280729351,1.546192737,1.505169522,1.461968563,1.91151206,-0.303216385,0.61441948,0.118838665
RPL39,0.197037001,0.080332847,0.040008624,-0.563028186,0.151711771,0.386416843,-1.051066776,1.351783493,0.51943234,0.152329906,0.180106793,-0.05133822
DZIP3,0.79542681,0.611238571,0.724878668,0.341639786,0.112259231,1.119789151,0.074279397,1.918373272,0.172409166,-0.160651027,-0.065269096,0.551029004
KIAA0753,1.884292596,1.355269969,1.148018243,0.388840224,-0.001457765,0.249381891,0.260466709,0.243287473,0.094753151,0.711707011,-1.332969426,0.20231131
DCLRE1A,-0.703280293,0.414268384,0.183679002,0.096273802,0.339613751,2.090488841,0.931166928,0.29509476,0.827817235,0.017324738,-0.038606818,0.430279081
ATG9A,0.565441776,-0.979716807,1.211459317,-0.631306028,-1.258255456,-1.765230489,0.948833389,-0.591664117,-1.219484052,0.777398047,-0.714231576,0.366780431
NOS1AP,0.613457405,2.127099279,0.053607824,1.01816211,-0.988189029,-1.66325816,1.035720268,-1.373015056,-0.197027418,0.450830446,-1.777873034,-0.453503086
APRT,-0.73297352,-0.430459917,-0.819800011,-0.201026927,0.259562876,1.170955416,0.72828155,1.165821652,1.894495378,0.52101861,0.560053073,0.799062703
GPRASP1,-1.420907476,0.149818833,-1.541242078,0.958706589,-0.012106753,0.73095544,-0.275413028,-1.066252961,-0.998072632,0.305621722,-0.519184447,1.96288829
TBKBP1,-0.738587017,-0.468127099,-0.466819315,-0.530384112,-0.120241103,2.965060383,-0.433757058,3.319051126,-0.621179411,-0.198067224,-0.190613246,0.092847004
MAGEE1,-0.172134214,-0.187252825,0.676678881,-0.68817844,-0.531954911,3.172492618,0.109931818,2.558172961,0.930722457,-0.465177318,-0.306654433,-0.556943543
CCDC167,-0.19401558,-0.449721122,-0.378246911,-0.376910688,-0.233814459,3.28042211,-0.293577763,2.741699053,0.543423041,0.083701394,-0.23997857,-0.636282805
MT-CO3,-1.183183883,1.014861692,-0.144584056,-0.100119599,-0.92669054,-0.792342465,2.005128324,-0.461491283,0.61960313,1.882984461,0.180456329,1.2733446
ZFP2,-1.208217035,1.300392092,-0.353254775,2.284929312,-1.211073528,0.206783909,-1.563199038,-0.733793131,-0.793133564,-0.012884512,-1.04943277,-0.297460297
SOWAHA,0.402888106,-0.239267539,-0.03471851,0.238447782,-0.044463435,-2.290291146,-0.041586183,-2.215107457,-1.15944174,-1.166303734,-0.420536217,-0.836766271
L3MBTL3,1.642268944,-1.957740651,-0.022056289,0.926406471,1.348782105,-0.644751724,0.184961807,-0.635277666,-0.352705891,0.004997988,-0.038121233,-1.041472647
SSX4B,-0.374081616,-0.374081616,-0.374081616,-0.374081616,-0.374081616,3.981714339,-0.374081616,0.748916294,-0.374081616,-0.374081616,-0.374081616,-0.374081616
DMD,-1.706372782,0.381965777,1.153211817,1.014983791,-0.52014372,1.208280507,0.024538441,0.53016513,0.619697726,-0.45574453,0.273994816,-1.302155515
MFAP3L,-0.646504699,-0.139152269,-0.337798925,-0.114176888,-0.258051142,2.925239021,-0.358702151,2.786775692,-0.538906375,-0.421888026,-0.664029006,-0.358905755
NAGA,-0.988718685,0.342884184,0.117601706,0.356379397,-0.756439263,2.16608034,0.486483236,2.473689762,-0.4580956,-0.42413522,-0.856885475,-0.625119622
SMG5,-0.671631902,-1.410020899,0.194736304,0.484956342,-1.052645291,0.394931457,0.70026976,-0.133666935,-0.160141442,0.268028882,0.513629121,0.462526164
KIAA1279,-0.517214386,-0.236503286,-0.03203414,0.342180601,0.124123066,1.324267999,1.82528091,0.648194959,2.257797243,0.478046862,-0.007681263,0.24908304
TGM2,-0.783561845,-0.362383816,-0.205433543,-0.750490367,-0.873137094,-0.06876313,-1.218814357,1.059909556,-2.86213005,-0.281180683,-0.47170881,-0.594390124
ARMCX6,-0.029106751,-0.91172721,-0.58162834,-1.283055373,-0.879690742,2.411845119,-0.603387657,2.815832304,-0.073311965,-0.312428451,-1.189779431,-0.620097659
PJA2,0.403711402,0.908074457,0.471488356,0.42373063,0.119861271,-0.343449448,-0.129497987,0.33803217,-0.439759779,-0.123536724,0.055376547,0.275611622
RORB,-0.256054552,-0.256054552,-0.256054552,-0.02420037,-0.256054552,0.578474437,-0.256054552,4.620671241,-0.256054552,-0.256054552,-0.256054552,-0.256054552
SGMS1,-0.837563721,-0.321515467,0.39038067,0.406858253,-0.170867299,0.119592825,0.697916001,1.274412761,0.508455053,-0.316394976,-0.707540608,2.350739741
RP11-47J17.2,-0.549620011,-0.549620011,-0.549620011,-0.549620011,0.611604684,-0.549620011,-0.549620011,1.404449655,-0.549620011,2.014061106,-0.549620011,-0.549620011
AL356475.1,-0.202407485,0.804958765,1.386166272,1.508172631,1.362642415,0.098668945,0.319324515,0.150083371,-0.314243683,-1.956651823,-0.33451384,-0.793506098
RP5-961K14.2,0.209173749,-1.256008269,-0.690264017,-0.539886738,-1.471753144,-0.616584899,0.467002802,0.137214844,-0.916884703,1.501352204,0.252609714,0.631910242
AL353898.2,0.086898055,-1.309860668,0.426700661,0.433906423,0.410925516,-1.091072386,-1.434997965,-1.031116178,-1.865550018,0.483796632,-0.561394899,-0.279591134
CTA-221G9.11,0.829636638,0.895928774,0.592031062,0.876833167,-1.650871424,0.287612825,1.026641367,-0.701881506,-2.527256934,-1.525009365,-0.193418914,0.093586744
AL590489.1,-0.109179397,-0.64401983,0.644860703,0.510898284,0.503090298,-0.332694152,-0.422463814,0.538218007,-1.533449917,-1.533449917,-1.533449917,-1.533449917
AL591516.1,-1.157840721,-0.618381926,0.718740387,-0.726187095,0.48480446,0.79838128,-0.694822267,-1.517211412,-3.110065602,1.544962715,0.854638433,0.58782618
AL591516.2,1.31843632,0.486334231,1.087526529,1.61808026,-0.353286231,-1.752799734,-0.27083626,-1.670055195,-0.670092821,-0.347118135,-1.092007025,-0.91662096
AL365202.1,1.76667822,-1.125356928,1.692111126,0.788714672,-0.793436004,1.766036467,0.066465811,0.015556518,-1.791467608,0.554670121,-0.282704848,-2.405851635
RP11-98D18.9,0.084068018,-1.872283414,-0.733577652,-1.503531965,-0.350729284,-0.373136968,-0.557990651,2.095092028,-0.320581498,-0.798912807,-0.177665779,-0.346454192
AL590822.1,0.971881676,-0.591966563,1.167591658,0.456614055,-1.431139496,-0.099478465,-0.920759996,1.561791149,-0.15942088,0.306787661,-1.168743699,1.14714539
AC010525.1,-1.219963439,1.676920434,1.4757145,0.13214051,-0.14325396,-0.852741257,0.761049256,0.776809393,-0.994977943,0.770662158,0.261322448,-0.512643844
AP001007.1,-0.70794264,1.560654863,0.204026079,0.000329326,0.773095448,2.1951527,-0.938516477,-0.787159493,-1.465898011,0.386051912,-0.547607715,-0.648403342
RP11-375H19.2,0.472921907,0.0293224,1.433069697,-0.973815958,-0.683006191,0.544182354,-0.274710899,1.083247401,-1.867034105,0.370273357,-1.31499313,0.843592529
AC015815.1,-0.82456314,-0.82456314,-0.82456314,-0.82456314,0.218943795,-0.82456314,-0.82456314,0.123441723,-0.82456314,-0.000360913,-0.82456314,-0.82456314
AC015815.2,-0.552843371,-0.552843371,-0.552843371,-0.552843371,-0.552843371,-0.552843371,1.464951343,2.018777876,-0.552843371,-0.552843371,-0.552843371,-0.552843371
AC015815.5,-0.430700143,-0.430700143,2.521146136,-0.430700143,-0.301358952,-0.430700143,-0.430700143,-0.430700143,-0.430700143,-0.430700143,-0.430700143,-0.430700143
RP11-197P3.4,0.925712551,1.247255466,0.701150879,-0.011529329,-1.016653606,0.18409962,-0.701130099,-0.197447002,-1.508928639,-0.199773198,0.449787379,0.555734373
RP11-277A4.4,-0.432225088,-0.532448987,2.677989019,0.226990783,-0.371039543,0.098837962,0.786933734,-0.459700404,-0.905852077,-1.490926414,-0.558107284,-0.254761746
ZNF525,1.234127282,0.369192025,0.588120508,1.06773252,-0.191645368,-1.095640647,0.339124442,-0.661036785,0.320996442,0.789245438,1.091315399,1.285609434
AC012358.7,0.64978919,0.985751329,0.218460594,0.355208042,-0.353312435,0.548178269,-0.053820865,-0.058310349,-0.292321777,0.241134829,0.131589048,2.299261358
AC006019.3,-0.514250487,-0.514250487,0.168127338,-0.514250487,-0.514250487,-0.514250487,-0.514250487,-0.514250487,0.534668554,0.118716234,-0.514250487,-0.514250487
AC009107.1,1.091941796,2.013200723,0.378719669,0.51685522,0.181760373,0.140421435,-0.630293111,-0.764771693,-0.736534024,0.635710306,-0.694055785,-0.684193218
AC018696.2,-0.081149491,-0.716559454,0.902629159,-0.716559454,-0.716559454,0.369257985,1.223235161,-0.716559454,-0.716559454,0.22765987,-0.22831205,-0.716559454
RP3-337H4.8,-0.393832227,1.164091411,1.186252717,1.264207373,-0.113938449,1.26861028,-0.131054583,-0.489604488,-0.227534041,-1.027918722,0.238830803,1.68472404
AC012454.4,-1.068985407,0.130037705,0.139039801,2.587957727,-0.72451415,-0.459675814,0.018520148,-0.496789877,-0.100658187,-0.675808517,1.083229339,-1.068985407
AC131568.1,1.57373696,0.855073507,0.149492589,0.882019909,-1.485390156,-0.479804146,1.038443089,-0.070050178,-0.263088453,-0.181089798,-0.58341205,0.893154765
AL591516.3,-0.140041496,-0.278796252,-1.590131811,1.256866549,-1.590131811,-0.971251236,-1.590131811,-0.195703077,-1.590131811,0.942373275,1.163215157,-0.878477248
AC074019.2,-0.819260728,0.087010357,0.897088773,1.607568198,0.64474666,-0.100344166,1.932975243,1.682832345,-0.819260728,-0.031577101,-0.819260728,-0.819260728
AC105020.1,-0.34219169,1.052228979,1.633383551,0.217171936,-0.23237468,-1.92891859,-0.880434569,-0.983584624,-1.309702036,-0.157160969,-0.933728081,-0.170575814
