symbol,ZT24,ZT26,ZT28,ZT30,ZT32,ZT34,ZT36,ZT38,ZT40,ZT42,ZT44,ZT46
CRY1,4.819815,5.757168,6.5998512,7.026727,7.746894,8.855184,8.552025,9.3999,8.364313,5.905599,5.818578,3.980308
PGLYRP1,0.688356,0,0.469809,0,0.283055,0.350676,0,0.193332,0,0.257343,0.390694,0
NFIX,13.460947,18.134184,18.99511,16.20379,11.700188,16.527782,14.326719,13.993627,11.713231,12.03098,12.058613,14.42446
ST3GAL1,79.876586,103.232354,108.818351,106.096358,87.819946,74.997868,82.657998,69.549164,68.635383,81.499104,82.446275,81.973849
MMP25,0.0613705,0.0582594,0.0890761,0.0604195,0.0869007,0.0465845,0.0367864,0.110714,0.0786381,0.164441,0.0371681,0.012367
IL32,185.628576,153.421707,156.998937,196.025315,243.7523881,132.6347745,237.1872257,165.005262,227.8824505,204.0732013,257.71118,205.488471
PKD1,19.54208014,17.330382,24.7355367,18.1048617,17.934077,14.20885636,18.0008422,12.505239,17.155443,21.396189,15.022758,18.5240726
MAPK8IP2,0.223716709,0.339899676,0.1138543,0.345769398,0.219187264,10.8199759,0.265346,6.3186044,0.2251746,0.315663815,0.1174141,0.1115521
MED24,18.2761599,22.834727,21.2487724,24.1895008,16.7215498,24.78424042,22.261945,21.5219327,23.93147,20.463729,21.9961465,22.998777
RHOBTB2,2.587044,2.9334044,3.2416574,3.97251,4.280245,5.259322,4.0264383,3.314343,4.260139,3.316901,3.05939,3.276728
HEATR5B,10.748614,14.5172745,14.929484,13.3894633,12.100507,10.4265334,10.717463,11.337845,11.969992,10.92608,10.155216,11.921456
SEC62,62.837486,70.825433,78.608747,78.858713,72.654817,69.817668,76.211813,68.751172,62.365253,63.379393,64.296288,66.206779
RPS20,1075.457428,1019.15924,1019.166982,954.3208283,1082.711924,1138.675157,1106.104499,1221.381874,1394.048595,1204.684243,1219.541961,1197.15293
CSDE1,292.250417,336.623489,327.045503,334.969832,337.639556,245.54373,249.568939,273.549571,259.906483,263.584208,294.330943,296.128039
UBE3C,35.691459,40.125899,41.435567,43.89898,37.836476,45.008671,43.815525,37.779808,40.179916,36.800945,34.347235,35.833155
REV3L,4.023452083,3.47467635,5.720048319,5.203275843,3.659898703,4.73121221,4.166519732,7.978698164,6.470247385,4.247968409,2.703417093,4.435879125
TENM1,0,0.00246067,0.01479431,0.006541837,0.002149525,0.005382197,0.00787047,0.01733057,0.001940708,0.004975659,0,0.01125283
PAX7,0,0,0,0,0.01808996,0.00857549,0.0250932,0.0203745,0,0,0.00557652,0
MASP2,1.5156032,2.1956256,1.82337,1.3926732,1.781689,0.8668346,1.3252287,1.268187,1.548384,1.719487,1.4370135,1.0020534
IYD,6.020189,5.297803,6.4739074,9.080727,7.1879398,4.396545,11.0589077,4.711217,6.131029992,6.498699679,7.351972,6.2392942
FAM76A,9.892327,9.693648,14.400992,11.145904,8.725081001,9.700643,7.910659,6.517594,7.38785,7.959284,7.587196,4.219967
TRAF3IP3,1.267238,2.7511793,2.7362952,2.6426296,2.3195796,3.3574205,2.9552608,2.5944262,2.6293439,1.9536994,1.9143929,1.7445428
POMT2,10.519508,8.8839542,10.126901,11.537989,9.203036,17.393172,12.924481,14.253911,7.8893481,7.990715,10.789292,9.87708144
VTA1,45.83952,53.19204,49.079959,50.11229,48.122453,43.368311,50.719875,38.61118,47.329861,40.093129,43.1378,42.010324
MLXIPL,11.22354305,9.53051245,11.79554781,9.809847,9.2252548,5.458348928,8.28391309,6.658009,6.363286,12.235093,10.180935,8.779302
BAZ1B,8.377512,10.133122,11.899526,12.5788866,10.684367,17.616467,12.670051,13.8168039,10.759741,9.3727297,9.15076,8.95558
RANBP9,21.42195,18.04887,21.724179,20.59264,17.474229,22.007487,20.04411,21.61447,17.45128,15.808655,17.10879,17.64923
ETV7,1.912521857,2.98557,2.7649281,2.87874,3.027065,1.6176272,3.0079053,2.154189,2.373577,2.3434126,2.9307233,2.52094
SPRTN,2.8152312,4.0443623,3.411029,3.52968,3.050542,10.478948,5.891117,5.230483,4.864569,2.965706,3.053454,3.648856
METTL13,12.944644,11.456613,15.05266,14.5482926,14.069586,32.984082,20.527605,22.058586,17.178101,13.56316,16.369759,11.299481
DYRK4,15.36575576,15.78816977,20.09591304,15.058852,13.4192071,20.5995693,17.824642,19.5199493,19.927444,22.444669,16.130007,11.8210566
ZNF207,64.15146,66.295058,70.0614313,71.71174,73.411908,102.781119,72.99232,84.842825,79.384201,67.33577,65.492586,65.615994
UQCRC1,224.657257,234.44834,215.407268,233.4500745,204.8028657,244.8042646,283.0598382,221.9876505,263.8416294,221.978684,220.551714,232.28407
STARD3NL,13.257415,10.902362,11.86106752,13.21126746,13.15316331,29.392625,13.410333,26.30054526,15.535484,14.544041,13.7781271,10.68891001
CD9,734.428445,727.87516,718.5423424,665.306893,718.725958,456.9632048,632.479785,486.150996,631.9277019,652.049671,638.57543,638.927908
HHATL,0,0.0480594,0,0,0.060559,0,0,0,0.0583747,0,0,0
NCAPD2,22.5000685,24.406362,24.7058514,26.62074684,22.018202,28.69096,32.10385,29.148449,28.147634,28.695607,23.9904802,30.1331223
IFFO1,0.190439306,0.141839,0.3435528,0.3314431,0.2061981,2.2514723,0.2760841,2.9304581,0.2784726,0.2237362,0.100814127,0.2251868
GIPR,1.614039,0.933878,0.391917,0.28987,0.685307,0.673037,1.3193812,1.0710201,1.334836,1.15008,0.97407,0.5864376
PHF7,4.959725,4.517397,6.062093198,5.037413,4.133955,7.404482,6.1660771,7.4104687,6.033429,7.066633003,7.77816,4.34021392
SEMA3G,0.0684888,0.0400203,0.00669602,0.0428622,0.0449245,1.542867,0.0492219,19.023475,0.21710542,0.0125957,0.0317307,0
NISCH,34.645879,27.175341,35.007479,37.6930525,30.254481,23.278314,28.612726,26.562369,25.142778,36.926821,31.391187,30.143123
STAB1,0.0698644,0.0420564,0.00405201,0,0.0137105,0.00590027,0.00372177,0.0853521,0,0,0.0259354,0.0148153
FUZ,5.6019988,6.1046157,6.1871251,5.6507353,6.0032054,16.10819567,6.54561,17.240981,7.3539339,5.909559,6.32449,5.12271
SLC6A13,0,0.122252,0.4042626,0.1269275,0.4455905,0.605359,1.019357,0.4122872,0.2383424,0.017351,0.302542,0.385860207
IDS,23.025303,23.2637645,25.304032,22.930509,22.963756,17.046546,20.243138,17.734769,16.777266,18.751574,21.164675,21.152171
PRSS3,119.385819,107.447054,101.507623,112.055657,110.795721,67.774731,110.671904,80.514415,91.817542,99.8047643,115.960986,93.916878
ZNF200,1.896057,1.823044,2.3737168,2.539178,2.141644,4.766415,2.856089,3.43432,3.117156974,2.1054729,2.4116789,2.060781
CD4,0.0155558,0.10613639,0,0,0.203828,0.00794103,0.0197227,0,0.113645,0.04696192,0,0
LRRC23,1.588437,1.75365519,2.21256535,1.446887,1.5666009,2.8665793,1.40424582,3.5087115,1.4433914,1.900456,1.368048,2.0886143
BTK,0,0,0.0924121,0.00641613,0.202105,0.1090419,0,0,0,0,0,0
HFE,7.618779,6.834312482,6.902767,5.888228,5.080008781,4.488781006,7.467518,4.7053664,8.071289,7.371744,8.826509,10.517434
SCMH1,2.930929,5.425773579,6.8682669,6.5220178,5.371162021,9.318256541,6.549169,5.895321,4.236797942,5.7654388,5.330858075,4.584362
FYN,13.00109911,13.7399479,10.25231459,15.019462,14.2684846,25.3236636,13.93491801,25.36754435,16.1485524,14.4978749,13.06275609,16.398094
HIVEP2,3.84055189,4.407970001,4.626650186,4.734357948,7.794729,4.253072,3.682144132,5.543932509,2.47732338,3.737240045,8.54095,3.84432003
FMO1,0.0100617,0.0637389,0.010819,0.0173472,0.052408,0,0,0,0,0.0101886,0,0
TCEB3,9.423354,11.14791,12.94655,12.26923,9.88673,14.982938,13.169,13.02208,11.193499,10.03783,9.432384,11.294929
LYPLA2,52.681423,49.864578,57.7386572,56.902435,56.837247,74.025169,64.08404511,67.884074,67.132128,63.61503,61.614607,56.926017
CLCN6,10.279918,9.7324578,9.733618,9.713567,8.3705872,7.3936545,7.8245967,6.913027,5.8334237,9.974538,6.593286,8.86936
MRC2,0.0687322,0.033661,0,0.02503,0,0.0114015,0.00547677,0.0649213,0,0.0198842,0,0
NME2,424.43212,383.662658,374.006941,352.884725,401.898896,801.858254,393.184118,786.359514,570.309695,469.248205,465.808027,447.87522
SLC6A7,0.415652,0.231461,0.455263,0.157291,0.44791,0.1044973,0.254362,0.441452,0.268609,0.29406,0.472486,0.196023
TSPAN9,7.735733,9.772834,9.1959514,7.503312,8.44386,6.835999,6.366471,6.476755,5.987447,8.31108,8.6155804,7.959239
BTBD7,12.36690167,13.4289919,22.133203,22.931459,12.6797126,14.618752,17.0276031,12.4286272,12.870955,11.309664,10.890585,10.4961451
APBA3,3.02667,2.56549,3.85579,3.35435,3.53345,5.03189,4.39369,5.67717,3.30986,3.36733,3.98978,4.06185
MKS1,2.4338305,2.49646,2.290625,2.292609,2.5589098,4.304689,2.8434481,5.6795532,3.22296,2.603338,3.567255,2.354464
ABHD5,14.938987,14.152242,14.620145,16.523577,17.255877,19.235815,18.2614219,14.394598,18.7398747,13.617533,17.588447,14.261469
KAL1,0,0.00510771,0,0,0.00430306,0,0.00471427,0.00355115,0,0,0,0.00469179
AKAP8L,14.6712,13.6484,14.2354,14.4473,15.4844,19.3812,16.3912,19.6915,15.8066,19.0414,15.8409,15.8863
MBTD1,0.164125,0.511933,0.70949,0.79431,0.22275063,1.01738,1.121829,0.459629,0.655451,0.555416,2.066072,0.430185002
UTP18,16.5366,16.3109,19.3724,19.5252,18.5086,34.3858,21.7905,21.6348,23.0247,17.8868,16.8867,16.1236
RNF216,5.9198431,6.000932,7.988206,6.768244,5.5816625,14.5041126,7.680761,14.879538,7.0062065,6.852876,6.368856,6.282146
TTC19,38.912926,46.030163,49.165951,46.914838,46.369531,36.040983,42.710335,33.488518,39.464736,38.002865,38.690047,41.838002
PTBP1,87.15383,90.86394,101.81596,104.27324,94.9464,155.52639,108.88448,104.19694,106.76676,93.18277,87.50458,93.15646
DPF1,0.0589438,0.5757589,0.274569,0.2819529,0.3669138,1.155635339,1.010104,0.852544,0.2487387,0.2807055,0.214909,1.1189924
SYT7,6.113524,7.082588,8.214601,8.783967,8.532389,3.670502,6.709644,3.0170301,2.1924224,4.896388,4.7210911,3.514086
LARS2,8.711805,6.753524,6.363761,7.407475,7.955996,9.243978,9.534271324,6.5215573,8.1842758,8.654782,6.319312323,7.243153
PIK3C2A,31.291016,39.0026148,39.772272,37.047852,32.197713,26.5177487,35.815815,23.813006,28.6925495,33.6055146,28.4382497,32.38185
PLAUR,24.097671,19.579022,21.344022,19.495416,23.292458,12.218251,18.520987,16.144825,15.601339,20.195582,19.55935,18.436702
ANLN,18.214338,16.71264373,18.42319,18.9646732,16.3414787,32.863794,24.5286905,23.054127,28.164651,23.152536,19.54974419,21.8851749
WIZ,3.753699,4.577992,4.6549,4.819031,3.961787,9.682438,6.112268,7.42042,5.413275,4.136311,4.1887602,4.188799
RABGAP1,22.9946014,24.305316,23.633514,27.806332,18.506323,18.7115763,23.445046,19.9903331,18.877196,19.677603,19.678809,16.9817114
DCN,1.085877,0.4196368,0.734965,1.0245178,0.576633,0.8469693,0.5463262,0.294298,0.31174,0.519748,0.638798092,1.4492974
QPCTL,6.668992,6.128644,6.26008,6.07209,6.279205,5.478965,5.99149,5.903791,5.85831,7.04362,6.679154,6.199544
PPP5C,29.8415304,27.3576248,28.323664,33.0878352,31.3891243,33.901495,32.857303,30.6715667,38.277768,33.3231852,31.0646829,33.27379
CEP68,1.841853275,2.050294,2.6146649,2.551472,2.132412,5.9228526,2.608965,4.6390588,2.2011469,1.855599,2.115373,2.378982002
MAP4K3,19.7060757,23.874117,21.382292,24.471304,20.768013,16.29129,18.696925,21.87865911,16.212834,23.80737,17.968698,21.286493
ZBTB32,0.0339587,0.384090109,0.328935,0.0880675,0.0459703,0.0801623,0,0.0294398,0.0674701,0.0516843,0.059162,0.0167307
TMEM159,25.89611,27.41316,26.63847,23.4278,23.73684,15.63898,19.27051,16.74079,15.56299,25.19548,24.52233,20.907805
GABRA3,0,0.071778,0.00899649,0.0144114,0.015093,0.0328089,0,0.124814,0.0126626,0.0203957,0.00853397,0.00988751
BRCA1,5.156369022,4.5947793,6.3835242,9.170626601,8.78459477,13.46543017,12.5895646,8.987615871,10.6988907,7.2581597,6.304422846,9.5597656
ERCC1,13.295459,13.58776,14.569243,14.79311,12.57588003,23.80839,14.165877,22.56656,14.53699,14.656176,13.052393,12.776009
CD22,0,0,0.0262839,0.111105,0.0386544,0.103843,0,0.1811965,0.0419686,0.105831,0,0.01195
SEMA3B,22.846797,15.871102,17.68866008,17.169892,16.3194593,9.5161967,20.074195,12.9156319,12.769567,20.6199023,19.1206444,14.8805049
MBTPS2,5.472004,7.217955,6.980477,7.4058834,5.9843074,9.3263288,6.6082392,10.203029,7.374336,6.2938686,5.9893227,6.19613
PRICKLE3,10.390856,7.7034611,6.90504,7.436724,6.265735013,10.758681,7.437877,10.5320065,6.5497077,8.933637,9.45602,5.292079
LTF,0,0,0,0,0.0139304,0,0,0,0,0.0156564,0,0
EXTL3,13.834365,21.723306,21.759725,18.75092,15.137098,16.955463,16.069007,11.956867,12.563879,13.220639,11.44093,14.3829396
NR1H4,0.734708,0.9356279,0.859596,0.5631987,1.0957772,0.2641504,0.6825847,0.3974541,0.4768552,0.70325,0.5035334,0.4405571
ELOVL5,65.567242,73.662974,72.920438,68.230531,68.893759,57.919556,67.9870474,57.635333,59.8547886,61.292419,60.70054,62.929336
ALOX5,9.953343,6.66804,8.901843,7.50737,7.459565,4.264159,7.5210773,4.7727818,5.078331622,7.291473,6.254226,7.503123
KDM5D,0.1459586,0.1124889,0.48802756,0.1222646,0.10806624,0.06059183,0.2733109,0.15209049,0.1852132,0.4795721,0.15202467,0.718304
CALCOCO1,44.191393,31.61427249,36.75747895,39.123676,35.029614,22.5556645,31.460734,42.690042,32.4383672,34.763733,38.358195,26.3314475
UBR7,6.526696,7.513923,10.613651,11.214311,9.091034,19.881688,12.300505,26.817171,11.648628,8.964147,9.48641,11.36885
MAP4K5,15.800465,15.4188377,18.421389,14.192285,15.177118,21.339748,12.875254,17.824279,13.785633,11.186486,15.935174,14.03417
EHD3,0.0470839,0.1131345,0.0859984,0.0670291,0.0834192,1.457266,0.0651351,2.594057,0.0561659,0.0133544,0.0403699,0.0949123
PSMC4,49.09783,47.6336,46.84849,53.6152,54.863,77.16943,55.5997,73.49755,69.09224,49.9698,48.59458,50.476508
MAN2B2,15.744485,16.9255647,16.174118,18.0472249,14.05509,10.137719,15.57456,10.9938455,13.4898914,14.10388,12.88126,15.068748
SLC7A14,1.6602,0.4669783,1.25231,1.64459,0.302384,0.520441,1.21328,0.87797,1.34527,2.69456,1.4465,0.404804
CLDN11,0.192543,0.2557495,0.4784146,0.2522284,0.2800803,0.4373155,0.1193386,0.4881832,0.2109244,0.4109917,1.1580677,0.2244594
SLC25A39,118.726118,120.440854,121.017834,132.640248,125.273623,153.58512,166.544197,143.262435,164.66091,137.192017,134.433415,141.306596
MVP,308.3357,288.0661,300.586,297.2901,266.5355,186.3747,304.956,193.7942,262.0447,286.0497,273.7024,275.0684
NUB1,16.4748529,16.1453341,14.828036,14.30017627,17.2065846,16.263858,14.0322341,18.046568,16.135088,14.057071,12.231406,19.51116
PGM3,42.99935,32.389036,39.010995,40.995546,35.574442,26.124659,47.535718,23.144373,31.448883,32.423081,39.969507,30.662629
RWDD2A,5.015692,4.965018,4.297157,4.329125,3.995856,3.792947,4.673263,5.053457,4.175839,4.15538,4.410569,3.323739
CLK1,59.031174,37.040731,54.902806,53.53822739,55.009785,27.234867,36.536274,47.803865,40.7924406,46.145671,52.416062,42.4592749
POLR3B,4.004439,6.02552,7.35182,6.69813,4.95273,10.0656608,5.38544,5.751925,5.55327,5.78247,5.21906,5.56562
ANGEL1,4.314162,5.254436,5.267099,7.37038,5.516744,12.482026,6.792899,11.544862,7.128107,5.5552561,5.338225,4.509026
RNF14,25.14187612,25.46798,23.97407291,26.520932,26.335486,29.8815,20.628033,24.13300237,21.49767203,17.4757532,25.8119437,25.21339902
DNASE1L1,20.732908,24.657588,24.961727,23.9968566,19.7655692,16.820841,26.325512,16.029413,19.73206,22.857138,19.0125424,20.826342
DDX11,18.01457575,13.852083,24.269928,20.70671072,18.291408,19.964902,22.916955,20.47592302,21.74381673,34.24636328,18.237865,19.387726
HEBP1,135.228078,127.299074,124.385399,128.218298,132.19324,94.579312,134.992816,94.672994,134.82178,123.468,133.311103,133.398909
GPRC5A,507.90967,576.50263,551.66759,593.38475,566.23434,370.82597,499.26866,316.6455,412.63319,457.50166,408.05646,443.41306
MAMLD1,0.131673,1.41E-06,0.3163908,0.315048,0.164669,0,0.20138421,0,0.0346138,0.076617,0.387415,0
CD6,3.415258,2.1882388,3.1128449,1.4423411,2.599705446,1.905007441,1.246318103,1.60133582,2.75782,2.4384422,2.698635,1.0431736
TACC3,19.301976,19.771458,24.008863,21.955431,19.017954,52.570331,37.4856578,36.3664623,42.43685,32.78119,28.610306,32.14158
UFL1,17.426602,20.112621,19.091867,20.160366,16.9618,15.462469,18.730532,14.4472,18.441923,17.313967,18.414978,19.06723
POLA2,11.772334,11.089017,14.2998,15.15730009,11.574284,25.446022,18.951806,13.674188,14.1737113,13.138113,10.788657,16.066227
ZC3H3,5.66082,8.260199,7.77679,7.4895142,5.987064,20.70684,7.235765,13.5842,6.497438,6.253114,5.65696,7.320413
CAPN1,188.928025,216.38736,220.476973,217.729825,178.364883,141.091522,216.914684,159.6847105,200.045135,205.414201,187.362783,215.985058
ACPP,2.486643,2.052372,1.899358,2.022772,1.968359,1.479251,1.75071863,1.154094,2.1544,1.4476377,2.4623451,2.320595
MDH1,110.3017276,105.2235312,105.793466,110.666803,113.842394,173.378844,126.450936,160.51256,124.941102,108.559029,121.930621,106.41884
SLC30A9,48.463617,56.230748,51.028082,59.859366,53.93801,52.768885,59.94253,52.524236,57.361706,50.29879,51.531568,57.38189
MTMR11,48.4443841,31.0670683,40.52381001,34.7776,35.161898,21.1069685,32.4873977,27.1329156,30.7565391,51.922438,43.076324,37.06299
COX15,42.9223,43.83538,45.4928,42.41643,39.78898,36.06804,42.7502,43.07243,33.07599,45.5966,42.0113,46.3977
CCDC88C,29.689991,30.505334,34.521583,31.962851,26.869239,22.4548059,27.27372,23.479964,25.102184,26.720151,29.902966,32.701486
YAF2,6.989734,5.3839082,6.973469,6.625731,5.664537,6.999652991,8.2659095,8.5140668,5.5045325,5.619373252,4.199683,5.65121324
ZMYND11,8.404991589,8.791351425,10.7259536,11.0046137,10.02248097,10.14674571,12.61832822,10.37015826,10.05233631,9.58157392,12.5398393,11.70537798
WAS,0.1900658,0.0781202,0.1221966,0.1280031,0.1064742,0.208777,0.1265289,0.4445079,0.2282548,0.08869096,0.1163871,0.211911
DPEP1,0.106557,0.0476894,0.0474544,0.0573813,0.0199307,0.0348113,0,0.0166133,0.133372,0,0.121813,0
BID,26.970027,17.1118303,25.645355,24.423975,21.492283,17.031071,23.20627,19.1113394,30.2158717,25.224143,22.280594,25.490502
MATR3,91.4443684,107.447543,113.612648,117.605195,97.234498,164.6894801,126.1080943,141.2919117,114.76347,109.1214046,96.0854205,100.3556733
NPC1L1,47.75344,49.88879,50.051178,55.96036,46.84547,36.358881,59.546915,33.568757,46.96427,56.0747,54.37339,56.275971
XYLT2,9.279215,11.593105,12.542087,10.282583,9.200383,14.00141,9.278568,11.095771,7.643495953,8.720761,9.805618,8.882739
RGPD5,20.3257821,20.6510135,19.2299732,27.3561685,19.03614343,9.5991924,24.107899,13.8710189,10.7576508,14.869677,15.8937888,15.8169596
STMN4,0.0854133,0.0918769,0.0918251,0.135208,0.128452,0.0559493,0.0281615,0.0106586,0.0121916,0.1516714,0,0
NUDCD3,30.228437,40.676232,45.290338,42.702586,36.747675,40.912204,43.939875,34.390435,38.323188,35.97249,37.39896,30.75727
ISL1,0,0,0,0.136931,0,1.5581132,0,1.2162126,0.0548465,0.0408367,0.0236381,0
CHDH,35.941627,32.945429,37.774042,38.6911,34.256694,25.05246,38.3988,25.396753,37.79169,39.33881,39.891975,41.47811
IL20RA,8.78642,7.045208,7.561917,6.290256,6.310375,5.206895,6.765808,4.9664072,6.2930831,6.980009,10.462025,8.427891
CLCA1,0,0,0.0108643,0,0,0,0,0.0452717,0,0,0,0
CLCA4,0.1505842,0.304564,0.305147,0.345769,0.158897,0.1692323,0.174135,0.116898,0.0500677,0.2039431,0.109859,0.0674138
GLT8D1,23.54023868,26.1541796,23.673335,34.6982613,28.0264855,33.238648,31.6896909,37.5693383,28.2189498,28.044896,32.79188016,20.722602
ATP2C1,31.18653048,37.721249,36.61201173,42.50978,39.49059301,36.43835701,36.887869,32.405823,35.98907,34.68004282,36.14769862,39.8426727
SRCIN1,0.0237245,0.052144059,0.0568181,0.0521155,0.0406545,0.2375977,0.0386402,0.4566615,0.0219852,0.02143177,0.0599569,0.0533003
IGF1,0.02821345,0.04779543,0.06258138,0.1019522,0.07211285,1.6721599,0.04488826,0.380735,0.02439263,0.06356124,0.04823636,0.1205443
SLC38A5,3.04001033,2.269394332,3.471236155,5.622317,3.697799225,2.2842156,5.7868,3.494344,5.14803,7.228028,2.5234967,2.86062473
MAGIX,0.1034764,0.2502308,0.364015,0.361064,0.5573202,0.2644249,0.287834,0.5105372,0.35705632,0.490409,0.4434862,0.5080913
RALBP1,41.44386,46.58628,46.448529,49.40927,42.76948,39.37631,45.40883,36.305391,36.067523,36.62593,36.016227,35.755037
RUFY3,19.5422782,22.05388,23.584448,22.513849,21.704968,16.191106,21.24492,19.868274,17.02135,18.2299302,15.817483,21.268138
CNTN1,0,0.00583945,0.260964,0,0.01878849,0.09099064,0.0053882,0.0140521,0.00785582,0.14803,0.0173446,0
SLC11A1,1.0100914,1.154949,1.86890133,2.434586,1.3966984,0.76510688,0.6180857,2.0491451,1.0973712,1.5848188,1.2822808,1.06158786
WWTR1,22.563438,24.194864,22.199915,24.079492,19.4990232,42.4197364,18.350941,39.5995591,16.092852,17.8679338,18.576226,20.41193
AGPS,52.6441073,49.080009,50.899489,54.748035,47.523582,43.694715,59.199987,35.573403,51.102551,50.070318,49.23898,62.142275
CXorf56,8.6613678,8.180166,9.52807,10.4470934,8.110891,12.078592,11.07849,9.8433773,7.757192,8.1945388,8.1556733,7.72544
ATP1A2,0.0208637,0.0298279,0.00747913,0,0.0125471,0.017896,0,0.0103752,0.00591434,0.0281467,0,0
TTC27,3.225622,2.84491,3.69395,4.466711,3.51519,9.000276,3.798,6.928487,5.3726281,3.3653,2.93034,2.89017
ZNF582,0.0112616,0,0,0,0,0.144907,0,0.155819,0.00961697,0,0,0
VSIG2,39.13282,25.60464,28.03146,32.69766,33.95356,25.28724,35.38389,24.534,31.94406,33.32744,36.46717,29.13522
PHLDB1,23.0872637,26.410197,28.5833178,26.1891424,23.3373784,30.4029947,26.6170533,37.66896566,21.6139429,23.6830261,23.96364451,27.27127
CYP24A1,0.146766,0.0473725,0.0157781,0.0506994,0,0.023077,0.0290356,0.1026845,0.0251496,0.104172,0.0600244,0.043368
PRDM11,0.9404619,1.1530549,0.345927,0.5469738,0.306317,1.645399,0.7111657,2.027448,0.7752344,0.548451,0.621574,0.263133
